OK	OK	True
ObjectActivate	Activate Object	False
ObjectAddText	Add Text	True
ObjectAlignMenu	Align	True
ObjectBorderOutlineColorMoreColorsDialog	More Outline Colors...	False
ObjectBringForward	Bring Forward	False
ObjectBringForwardMenu	Bring Forward	False
ObjectBringInFrontOfText	Bring in Front of Text	False
ObjectBringToFront	Bring to Front	False
ObjectBringToFrontMenu	Bring to Front	False
ObjectEditDialog	Object...	False
ObjectEditPoints	Edit Points	False
ObjectEditShapeMenu	Edit Shape	False
ObjectEditShapeMenuClassic	Edit Shape	False
ObjectEditText	Edit Text	True
ObjectEffectGlowGallery	Glow	False
ObjectEffectPresetGallery	Preset	False
ObjectEffectShadowGallery	Shadow	False
ObjectEffectSoftEdgesGallery	Soft Edges	False
ObjectFillMoreColorsDialog	More Fill Colors...	False
ObjectFormatDialog	Format Object...	False
ObjectNext	Next Object	True
ObjectNudgeDown	Down	False
ObjectNudgeLeft	Left	False
ObjectNudgeRight	Right	False
ObjectNudgeUp	Up	False
ObjectPictureFill	Picture...	False
ObjectPrevious	Previous Object	True
ObjectRotateGallery	Rotate	False
ObjectSaveAsPicture	Save as Picture...	False
ObjectSendBackward	Send Backward	False
ObjectSendBackwardMenu	Send Backward	False
ObjectSendBehindText	Send Behind Text	False
ObjectSendToBack	Send to Back	False
ObjectSendToBackMenu	Send to Back	False
ObjectSetShapeDefaults	Set AutoShape Defaults	True
ObjectShadowColorMoreColorsDialog	More Shadow Colors...	False
ObjectSizeAndPropertiesDialog	Size and Properties...	False
ObjectSizeDialog	Size...	False
ObjectSizeDialogClassic	Size...	False
ObjectsAlignBottomSmart	Align Bottom	False
ObjectsAlignCenterHorizontalSmart	Align Center	False
ObjectsAlignLeftSmart	Align Left	False
ObjectsAlignMiddleVerticalSmart	Align Middle	False
ObjectsAlignRelativeToContainerSmart	Align to Slide	True
ObjectsAlignRelativeToMargin	Align to Margin	True
ObjectsAlignRightSmart	Align Right	False
ObjectsAlignSelectedSmart	Align Selected Objects	False
ObjectsAlignTopSmart	Align Top	False
ObjectsArrangeMenu		
ObjectsGroup	Group	False
ObjectsGroupMenu	Group	False
ObjectsMultiSelect	Select Multiple Objects	True
ObjectsRegroup	Regroup	False
ObjectsSelect	Select Objects	True
ObjectsUngroup	Ungroup	False
OfficeExtensionsAppStore	Get Add‑ins	True
OfficeExtensionsDialog	See All...	True
OfficeExtensionsFeaturedApp1		
OfficeExtensionsFeaturedApp2		
OfficeExtensionsFeaturedApp3		
OfficeExtensionsFeaturedApp4		
OfficeExtensionsFeaturedApp5		
OfficeExtensionsFeaturedApp6		
OfficeExtensionsGallery2	My Add-ins	True
OfficeExtensionsGallery3	Add-ins	True
OfficeExtensionsGetAddinsButtonOnBackstageBelowOpenDivider	Get Add-ins	True
OfficeExtensionsManageOtherAddins	Manage Other Add-ins...	True
OfficeExtensionsShowAddinFlyout	Add‑ins	True
OfficeFeedback	Feedback	False
OfficeFeedbackBackstage	Feedback	False
OfficeFeedbackHelpTab		
OfficeFeedbackIcon	Feedback	True
OfficeOnTheWeb	Office.com	True
OfficePolicyTips		
OleConvert	Convert...	False
OleObjectInsertMenu	Object	True
OleObjectctInsert	Object...	True
OpenDefaultNative	Desktop	False
OpenDefaultWeb	Browser	False
OpenMeetingNotes	Open Shared Meeting Notes	False
OpenOptionsAddIns	Options: AddIns	True
OpenOptionsAdvanced	Options: Advanced Options	True
OpenOptionsCustomization	Options: Quick Access Toolbar	True
OpenOptionsDisplay	Options: Display	True
OpenOptionsEaseOfAcess	Options: Accessibility	True
OpenOptionsExperimentSettings		
OpenOptionsLanguage	Options: Language	True
OpenOptionsSaving	Options: Saving	True
OpenOptionsSetup	Options: Home	True
OpenOptionsSpelling	Options: Spelling and Proofing	True
OpenOptionsTrustCenterSettings	Options: Trust Center Settings	True
OpenOptionsWordCustomizeRibbon	Options: Customize Ribbon	True
OpenPath	Open Path	False
OrganizationChartAutoLayout	AutoLayout	False
OrganizationChartDeleteNode	Delete	False
OrganizationChartInsert	Organization Chart	False
OrganizationChartInsertAssistant	Assistant	False
OrganizationChartInsertCoworker	Coworker	False
OrganizationChartInsertSubordinate	Subordinate	False
OrganizationChartLayoutBothHanging	Both Hanging	False
OrganizationChartLayoutLeftHanging	Left Hanging	False
OrganizationChartLayoutRightHanging	Right Hanging	False
OrganizationChartLayoutStandard	Standard	False
OrganizationChartResize	Resize Organization Chart	False
OrganizationChartSelectAllAssistants	All Assistants	False
OrganizationChartSelectAllConnectors	All Connectors	False
OrganizationChartSelectBranch	Branch	False
OrganizationChartSelectLevel	Level	False
OrganizationChartStyle	Style...	False
Organizer	Organizer	True
OutdentClassic	Decrease Indent	True
OutlineCollapse	Collapse	False
OutlineColorPicker	Picture Border	False
OutlineDashesGallery	Dashes	False
OutlineDemote	Demote	True
OutlineDemoteToBodyText	Demote to Body Text	True
OutlineExpand	Expand	False
OutlineLevelGallery	Outline Level	True
OutlineLinePatternFill	Pattern...	False
OutlineMoveDown	Move Down	True
OutlineMoveUp	Move Up	True
OutlineNumberDefault	Format Outline Number Default	True
OutlinePromote	Promote	True
OutlinePromoteToHeading	Promote to Heading 1	True
OutlineShowFirstLineOnly	Show First Line Only	False
OutlineShowLevel	Show Level:	True
OutlineShowTextFormatting	Show Text Formatting	False
OutlineViewClose	Close Outline View	False
OutlineWeightGallery	Weight	False
OutlookTaskCreate	Create Microsoft Outlook Task	True
Overtype	Overtype	True
PageBorderAndShadingDialog	Page Borders...	True
PageBreakInsertWord	Page Break	True
PageColorFillEffects	Fill Effects...	True
PageColorMoreColorsDialog	More Colors...	True
PageColorPicker	Page Color	True
PageDownExtend	Page Down Extend	True
PageMarginsGallery	Margins	True
PageNambersInFooterInsertGallery	Bottom of Page	True
PageNambersInMarginsInsertGallery	Page Margins	True
PageNext	Next Page	True
PageNextWord	Next Page	True
PageNumberFieldInsertGallery	Current Position	True
PageNumberFormat	Format Page Numbers...	True
PageNumbersInHeaderInsertGallery	Top of Page	True
PageNumbersRemove	Remove Page Numbers	True
PageOrientationGallery	Orientation	True
PageOrientationPortraitLandscape	Portrait/Landscape	True
PagePrevious	Previous Page	True
PagePreviousWord	Previous Page	True
PageSetupDialog	Page Setup...	True
PageSizeGallery	Size	True
PageSizeMorePaperSizesDialog	More Paper Sizes...	True
PageUpExtend	Page Up Extend	True
PagesMenuAnchor		
PanningHand	Panning Hand	True
ParagraphDialog	Paragraph...	True
ParagraphDistributed	Distributed	True
ParagraphDown	Para Down	True
ParagraphDownExtend	Para Down Extend	True
ParagraphIndentLeft	Left:	True
ParagraphIndentRight	Right:	True
ParagraphKeepLinesTogether	Para Keep Lines Together	True
ParagraphKeepWithNext	Para Keep With Next	True
ParagraphMarks	Show All	True
ParagraphReset	Reset Para	True
ParagraphSpaceAddOrRemoveBefore	Add/Remove Space Before	True
ParagraphSpaceBefore	Space Before	True
ParagraphSpaceBeforeNone	No Space Before	True
ParagraphSpacing	Paragraph Spacing	True
ParagraphSpacingAfter	After:	True
ParagraphSpacingBefore	Before:	True
ParagraphSpacingCustom	Custom Paragraph Spacing...	True
ParagraphSpacingDecrease	Decrease Paragraph Spacing	True
ParagraphSpacingIncrease	Increase Paragraph Spacing	True
ParagraphUp	Para Up	True
ParagraphUpExtend	Para Up Extend	True
ParagraphWidowOrphanControl	Para Widow Orphan Control	True
Paste	Paste	True
PasteAlternative	Paste Table	True
PasteApplyStyle	Apply Style	False
PasteAsHyperlink	Paste as Hyperlink	False
PasteAsNestedTable	Nest Table	False
PasteAsPicture	Picture	False
PasteBitmap	Paste as Bitmap	False
PasteByAppendingTable	Merge Table	False
PasteContinueList	Continue List	False
PasteDestinationStyle	Use Destination Styles	True
PasteDestinationTheme	Use Destination Theme	False
PasteDontMergeList	Don't Merge List	False
PasteDuplicate	Duplicate	False
PasteExcelChartDestinationTheme	Use Destination Theme & Embed Workbook	False
PasteExcelChartSourceFormatting	Keep Source Formatting & Embed Workbook	False
PasteExcelTableDestinationTableStyle	Use Destination Styles	False
PasteExcelTableSourceFormatting	Keep Source Formatting	False
PasteGallery	Paste	True
PasteGalleryMini	Paste Options	True
PasteGif	Paste as GIF	False
PasteJpeg	Paste as JPEG	False
PasteLinkedExcelChartDestinationTheme	Use Destination Theme & Link Data	False
PasteLinkedExcelChartSourceFormatting	Keep Source Formatting & Link Data	False
PasteLinkedExcelTableDestinationTableStyle	Link & Use Destination Styles	False
PasteLinkedExcelTableSourceFormatting	Link & Keep Source Formatting	False
PasteLinkedSingleCellExcelTableDestinationFormatting	Link & Merge Formatting	False
PasteMenu	Paste	True
PasteMergeFormatting	Merge Formatting	True
PasteMergeList	Merge List	False
PasteNewList	New List	False
PastePng	Paste as PNG	False
PasteSetDefault	Set Default Paste...	True
PasteSingleCellExcelTableDestinationFormatting	Merge Formatting	False
PasteSingleCellTableAsTable	Entire Cell	False
PasteSingleCellTableAsText	Cell Contents	False
PasteSourceFormatting	Keep Source Formatting	True
PasteSpecialDialog	Paste Special...	True
PasteTableAsNewRows	Insert as New Rows	False
PasteTableByInsertingColumns	Insert as New Columns	False
PasteTableByOverwritingCells	Overwrite Cells	False
PasteTableWithSourceFormatting	Keep Original Table Formatting	False
PasteTextOnly	Keep Text Only	True
PenAddFavorite	Add Current Pen to Favorite Pens	False
PenAndInkHelp	Ink Help	False
PensGallery	Pens	False
PensGallery2	Pens	False
Personalization		
PictureArtisticEffectsGallery	Artistic Effects	False
PictureArtisticEffectsReset	Reset Artistic Effects	False
PictureAttributionNavigateToSource	View Source...	False
PictureBackgroundRemoval	Remove Background	False
PictureBackgroundRemovalMarkBackground	Mark Areas to Remove	False
PictureBackgroundRemovalMarkDelete	Delete Mark	False
PictureBackgroundRemovalMarkForeground	Mark Areas to Keep	False
PictureBorderColorPickerClassic	Picture Border	False
PictureBrightnessAndContrastDialog	Picture Correction Options...	False
PictureBrightnessAndContrastGallery	Brightness & Contrast...	False
PictureBrightnessGallery	Brightness	False
PictureBulletsInsert	Picture Bullets...	True
PictureChange	Change Picture...	False
PictureChangeFromClipboard	From Clipboard...	False
PictureChangeFromFile	From a File...	False
PictureChangeFromM365	From Stock Images...	False
PictureChangeFromMobile		
PictureChangeFromOnline	From Online Sources...	False
PictureChangeMenu	Change Picture	False
PictureColorDialog	Picture Color Options...	False
PictureColorMenu	Color	False
PictureColorReset	Reset Picture Color	False
PictureColorTempertatureGallery	Color Tone	False
PictureContrastGallery	Contrast	False
PictureCorrectionsDialog	Picture Corrections Options...	False
PictureCorrectionsMenu	Corrections	False
PictureCorrectionsReset	Reset Picture Corrections	False
PictureCrop	Crop	False
PictureCropAspectRatio16To10	16:10	False
PictureCropAspectRatio16To9	16:9	False
PictureCropAspectRatio1To1	1:1	False
PictureCropAspectRatio2To3	2:3	False
PictureCropAspectRatio3To2	3:2	False
PictureCropAspectRatio3To4	3:4	False
PictureCropAspectRatio3To5	3:5	False
PictureCropAspectRatio4To3	4:3	False
PictureCropAspectRatio4To5	4:5	False
PictureCropAspectRatio5To3	5:3	False
PictureCropAspectRatio5To4	5:4	False
PictureCropAspectRatioMenu	Aspect Ratio	False
PictureCropTools	Crop Tools	False
PictureDisassemble	Disassemble Picture	False
PictureEditClassic	Picture	False
PictureEditWord	Edit Picture	False
PictureEffectsGlowGallery	Glow	False
PictureEffectsMenu	Picture Effects	False
PictureEffectsPresetGallery	Preset	False
PictureEffectsShadowGallery	Shadow	False
PictureEffectsSoftEdgesGallery	Soft Edges	False
PictureFillCrop	Fill	False
PictureFitCrop	Fit	False
PictureFormatDialog	Picture...	False
PictureInsertFromFile	Pictures...	True
PictureMoreTransparency	Picture Transparency Options...	False
PicturePositionGallery	Position	False
PictureRecolorGallery	Recolor	False
PictureRecolorGalleryWord	Recolor	False
PictureRecolorMoreColorsDialog	More Colors...	False
PictureReflectionGallery	Reflection	False
PictureReset	Reset Picture	False
PictureResetAndSize	Reset Picture & Size	False
PictureResetSplitButton	Reset Picture	False
PictureRotationGallery	3-D Rotation	False
PictureSaturationGallery	Color Saturation	False
PictureSetTransparentColor	Set Transparent Color	False
PictureShapeGallery	Change Shape	False
PictureSharpenSoftenGallery	Sharpen & Soften	False
PictureStylesGallery	Quick Styles	False
PictureTransparencyGallery	Transparency	False
PicturesCompress	Compress Pictures...	True
PicturesConvertToSmartArt	Picture Layout	False
PinnableGroupCloudGettingStartedOpenMRUPlacesOrNavSlab		
PlaceTabHome		
PlayMacro	Macros	True
PlayVideo	Play Video	False
PlayVideoInBrowser	Open in Browser	False
PlaybackTipPlay	Speak	False
PointEraserMedium	Medium Eraser	False
PointEraserSmall	Small Eraser	False
PointerModeOptions	Touch/Mouse Mode	True
PreviousEdit	Previous Edit	True
PrintOptionsMenuWord	Options	True
PrintPreviewAndPrint	Print Preview and Print	True
PrintPreviewClose	Close Print Preview	False
PrintPreviewEditMode	Print Preview Edit Mode	True
PrintPreviewShrinkOnePage	Shrink One Page	True
PrintSetupDialog	Print Setup...	True
PrivacyOptionsDialog	Privacy Options...	False
ProofingOptions	Options...	True
PropertyInsert	Document Property	True
PropertySheet	Property Sheet	False
ProtectDocument	Protect Document...	True
ProtectOrUnprotectDocument	Protect Document	True
PublishGroup		
QuickAccessToolbarCustomization	Customize Quick Access Toolbar...	False
QuickCheck	Spelling and Grammar	True
QuickCheckAll	Spelling and Grammar	True
QuickCheckSpelling	Spelling	True
QuickPartsInsertFromOnline	Get More on Office.com...	False
QuickPartsInsertGallery	Quick Parts	True
QuickStylesGallery	Styles	True
QuickStylesResetDocumentStyles	Reset to the Document Style Set	False
QuickStylesResetFromTemplate	Reset to the Default Style Set	True
QuickStylesSaveQuickStyleSet	Save as a New Style Set...	True
QuickStylesSaveSelectionAsNew	Create a Style	True
QuickStylesSetAsDefault	Set as Default	True
QuickStylesSets	Style Set	True
QuickTablesInsertGallery	Quick Tables	True
ReadAloud	Read Aloud	True
ReadingViewAllowMultiplePages	Allow Multiple Pages	False
ReadingViewClose	Edit	True
ReadingViewFontSizeDecrease	Decrease Text Size	False
ReadingViewFontSizeIncrease	Increase Text Size	False
ReadingViewResearchPane	Research...	False
ReadingViewShowPrintedPage	Show Pages	True
ReadingViewStartInking	Inking	False
ReadingViewUnlockDocumentLayout	Unlock Document Layout	False
RecolorColorPicker	More Variations	False
Redo	Redo	False
RedoOrRepeat	Redo	True
ReflectionGallery	Reflection	False
ReflectionsMoreOptions	Reflection Options...	False
RefreshServerFile	Refresh	True
RejectAllChangesInDocAndStopTracking	Reject All Changes and Stop Tracking	True
ReleaseAllMyLocks	Release All of My Blocked Areas	False
ReopenFromServer	Reopen Document	True
ReopenServerFile	Reopen	True
Repaginate	Repaginate	True
ReplaceDialog	Replace...	True
ReplaceWithAutoText	Replace with AutoText	False
Replay	Ink Replay	False
Reply	Reply	False
ReplyAll	Reply All	False
ResearchPane	Research...	True
Researcher		
Reset3DModel	Reset 3D Model	False
Reset3DModelAndSize	Reset 3D Model and Size	False
Reset3DModelSplitButton	Reset 3D Model	False
ReturnAddressFormatFontDialog	Format Ret Addr Fonts	True
ReuseFilesForLink	Search for Files	False
ReuseWebpageFromClipboard	Copy More from this Webpage	False
RevealFormatting	Reveal Formatting...	True
ReviewAcceptAllChangesInDocument	Accept All Changes	True
ReviewAcceptAllChangesShown	Accept All Changes Shown	False
ReviewAcceptChange	Accept This Change	False
ReviewAcceptChangeAndMoveToNext	Accept and Move to Next	True
ReviewAcceptChangeMenu	Accept	True
ReviewAcceptOrRejectChangeDialog	Accept/Reject Changes	True
ReviewBalloonsMenu	Balloons	True
ReviewChangeTrackingOptions	Change Tracking Options...	True
ReviewChangeUserName	Change User Name...	True
ReviewCombineRevisions	Combine...	True
ReviewCompareLastVersion	Last Version	True
ReviewCompareMajorVersion	Major Version	True
ReviewCompareMenu	Compare	True
ReviewCompareSpecificVersion	Specific Version...	True
ReviewCompareTwoVersions	Compare...	True
ReviewDeleteAllCommentsInDocument	Delete All Comments in Document	False
ReviewDeleteAllCommentsShown	Delete All Comments Shown	False
ReviewDeleteComment	Delete	False
ReviewDeleteCommentsMenu	Delete	False
ReviewDisplayForReview	Display for Review	True
ReviewEditComment	Edit Comment	False
ReviewEndReview	End Review...	False
ReviewFilterByCustom	Custom...	True
ReviewFilterByEver	Ever	True
ReviewFilterByEveryone	Everyone	True
ReviewFilterByLastWeek	Past 7 Days	True
ReviewFilterByMe	Just Me	True
ReviewFilterByOthers	Everyone but Me	True
ReviewFilterByToday	Today	True
ReviewFilterByYesterday	Past 2 Days	True
ReviewHighlightChanges	Highlight Changes...	True
ReviewHighlightUpdates	Highlight Updates	False
ReviewInkCommentEraser	Eraser	False
ReviewInkCommentNew	Ink Comment	False
ReviewInkCommentPen	Pen	False
ReviewJapaneseConsistencyChecker	Japanese Consistency Checker...	True
ReviewNewComment	New Comment	True
ReviewNextChange	Next	True
ReviewNextChangeClassic	Next Change	True
ReviewNextComment	Next	False
ReviewNextCommentWord	Next	False
ReviewOtherAuthors	Other Authors	False
ReviewPeopleFilter	Filter by People	True
ReviewPeopleFilterMenu	Filter by People	True
ReviewPreviousChange	Previous	True
ReviewPreviousChangeClassic	Previous Change	True
ReviewPreviousComment	Previous	False
ReviewPreviousCommentWord	Previous	False
ReviewProtectDocumentMenu	Protect Document	True
ReviewRejectAllChangesInDocument	Reject All Changes	True
ReviewRejectAllChangesShown	Reject All Changes Shown	False
ReviewRejectChange	Reject Change	False
ReviewRejectChangeAndMoveToNext	Reject and Move to Next	True
ReviewRejectChangeMenu	Reject	True
ReviewReplyWithChanges	Reply with Changes...	False
ReviewRestrictFormatting	Restrict Editing	True
ReviewReviewingPane	Reviewing Pane	True
ReviewReviewingPaneHorizontal	Reviewing Pane Horizontal...	True
ReviewReviewingPaneMenu	Reviewing Pane	True
ReviewReviewingPaneVertical	Reviewing Pane Vertical...	True
ReviewSendForReview	Send for Review...	True
ReviewShowAllComments	Show All Comments	False
ReviewShowComments	Comments	True
ReviewShowFormatting	Formatting	True
ReviewShowInsertionsAndDeletions	Insertions and Deletions	True
ReviewShowMarkupAreaHighlight	Markup Area Highlight	True
ReviewShowMarkupMenu	Show Markup	True
ReviewShowOnlyCommentsAndFormattingInBaloons	Only for Comments/Formatting	True
ReviewShowReviewersMenu	Specific People	True
ReviewShowRevisionsInBalloons	Show Revisions in Balloons	True
ReviewShowRevisionsInline	Show All Revisions Inline	True
ReviewShowSourceDocumentsMenu	Show Source Documents	False
ReviewTimeFilter	Filter by Time	True
ReviewTimeFilterMenu	Filter by Time	True
ReviewTrackChanges	Track Changes	True
ReviewTrackChangesMenu	Track Changes	True
ReviewViewChangesInTheSourceDocument	View changes in the source document	True
RevisionsLockTracking	Lock Tracking	True
RevisionsMenu	Track Changes	True
RevisionsTrackEveryone	For Everyone	True
RevisionsTrackMine	Just Mine	True
RibbonCustomization	Customize the Ribbon...	False
RightToLeftRun	Rtl Run	True
RowHeight	Row Height...	False
RuleLineFullPage	Apply to Full Page	True
RuleLinesMenu	Rule Lines	True
SDXQuickstart		
SVGEdit	Convert to Shape	False
Save		
SaveACopyButton	Save a Copy	True
SaveAll	Save All	True
SaveAndCloseConflictView	Save and Close View	True
SaveCloudServices		
SaveGroup		
SaveSelectionToAutoTextGallery	Save Selection to AutoText Gallery	False
SaveSelectionToBibliographyGallery	Save Selection to Bibliography Gallery...	False
SaveSelectionToCoverPageGallery	Save Selection to Cover Page Gallery...	False
SaveSelectionToEquationGallery	Save Selection to Equation Gallery...	False
SaveSelectionToFooterGallery	Save Selection to Footer Gallery...	False
SaveSelectionToHeaderGallery	Save Selection to Header Gallery...	False
SaveSelectionToPageNumberBottom	Save Selection as Page Number (Bottom)	False
SaveSelectionToPageNumberGallery	Save Selection to Page Number Gallery...	False
SaveSelectionToPageNumberMargin	Save Selection as Page Number (Margin)	False
SaveSelectionToPageNumberTop	Save Selection as Page Number (Top)	False
SaveSelectionToQuickPartGallery	Save Selection to Quick Part Gallery...	False
SaveSelectionToQuickTablesGallery	Save Selection to Quick Tables Gallery...	False
SaveSelectionToTableOfContentsGallery	Save Selection to Table of Contents Gallery...	False
SaveSelectionToTextBoxGallery	Save Selection to Text Box Gallery	False
SaveSelectionToWaterMarkGallery	Save Selection to Watermark Gallery...	False
SaveTemplate	Save Template	True
ScaleDrawingCanvas	Scale Drawing	True
ScreenClipping	Screen Clipping	True
ScreenRefresh	Screen Refresh	True
ScreenshotInsertGallery	Screenshot	True
SearchLibraries	Search Libraries...	False
SecondCorrectionAlternative	(No Suggestion)	False
SectionBreakInsert	Insert Section Break	True
Security	Security	True
SelectAll	Select All	True
SelectCurrentAlignment	Select Cur Alignment	True
SelectCurrentColor	Select Cur Color	True
SelectCurrentFont	Select Cur Font	True
SelectCurrentIndent	Select Cur Indent	True
SelectCurrentSpacing	Select Cur Spacing	True
SelectCurrentTabs	Select Cur Tabs	True
SelectMenu	Select	True
SelectMenuExcel	Find & Select	True
SelectNumber	Select Number	True
SelectObjects	Select Objects	True
SelectTextWithSimilarFormatting	Select Text with Similar Formatting	True
SelectionPane	Selection Pane...	True
SelectionToMathConvert	Ink to Math	True
SendByInstantMessage		
SendCopyAddressBookBcc	Bcc: Focus	False
SendCopyAddressBookCc	CC: Focus	False
SendCopyAddressBookTo	To: Focus	False
SendCopyAttachmentOptions	Attachment Options	False
SendCopyCheckNames	Check Names	False
SendCopyFlag	Mail Flag	False
SendCopyFocusIntroduction	Introduction Focus	False
SendCopyFocusSubject	Subject Focus	False
SendCopyOptions	Mail Options	False
SendCopySaveAttachment	Save Mail Attachments	False
SendCopySelectNames	Select Names	False
SendCopySendNow	Send Now	False
SendCopySendToMailRecipient	Mail Recipient	True
SendCopySetup	Envelope Setup...	False
SendDoc	Send documents to Kindle	False
SendUsingEmail		
SetDefaultObjectLayout	Set as Default Layout	False
SetLanguage	Set Proofing Language...	True
SetLanguageMenu	Language	True
ShadingColorPicker	Shading	True
ShadingColorsMoreColorsDialog	More Colors...	True
ShadowColorPickerClassic	Shadow Color	False
ShadowNudgeDownClassic	Nudge Shadow Down	False
ShadowNudgeLeftClassic	Nudge Shadow Left	False
ShadowNudgeRightClassic	Nudge Shadow Right	False
ShadowNudgeUpClassic	Nudge Shadow Up	False
ShadowOnOrOffClassic	Shadow On/Off	False
ShadowOptionsDialog	Shadow Options...	False
ShadowSemitransparentClassic	Semitransparent Shadow	False
ShadowStyleGalleryClassic	Shadow Effects	False
ShapeArc	Arc	True
ShapeChangeShapeGallery	Change Shape	False
ShapeConnectorStyleCurved	Curved Connector	False
ShapeConnectorStyleElbow	Connector: Elbow	False
ShapeConnectorStyleMenu	Connector Types	False
ShapeConnectorStyleStraight	Straight Connector	False
ShapeConvertToFreeform	Convert to Freeform	False
ShapeCurve	Curve	True
ShapeDownArrow	Arrow: Down	True
ShapeEffectsMenu	Shape Effects	False
ShapeElbowConnector	Connector: Elbow	True
ShapeElbowConnectorArrow	Connector: Elbow Arrow	True
ShapeFillColorPicker	Shape Fill	False
ShapeFillEffectMoreGradientsDialogClassic	More Gradients...	False
ShapeFillEffectMoreTexturesDialogClassic	More Textures...	False
ShapeFillEffectPatternClassic	Pattern...	False
ShapeFillGradientGalleryClassic	Gradient	False
ShapeFillMoreGradientsDialog	More Gradients...	False
ShapeFillTextureGallery	Texture	False
ShapeFreeform	Freeform: Shape	True
ShapeHeight	Height:	False
ShapeIsoscelesTriangle	Isosceles Triangle	True
ShapeLeftBrace	Left Brace	True
ShapeOutlineColorPicker	Picture Border	False
ShapeOval	Oval	True
ShapeRectangle	Rectangle	True
ShapeRerouteConnectors	Reroute Connectors	False
ShapeRightArrow	Arrow: Right	True
ShapeRightBrace	Right Brace	True
ShapeRoundedRectangle	Rectangle: Rounded Corners	True
ShapeRoundedRectangularCallout	Speech Bubble: Rectangle with Corners Rounded	True
ShapeScribble	Freeform: Scribble	True
ShapeStar	Star: 5 Points	True
ShapeStraightConnector	Straight Connector	True
ShapeStraightConnectorArrow	Straight Arrow Connector	True
ShapeStylesGallery	Quick Styles	False
ShapeStylesGalleryClassic	Shape Styles	False
ShapeStylesOtherThemeFillsGallery	Other Theme Fills	False
ShapeWidth	Width:	False
ShapesInsertGallery	Shapes	True
Share		
ShareDocument		
ShareNotesWithMeeting	Share Notes with Meeting...	False
ShareWithPeopleFromSharePane		
ShowAllHeadings	All	False
ShowClipboard	Office Clipboard...	True
ShowCommentGutter	Show Comments	True
ShowCommentsContextualView	Contextual	True
ShowCommentsMenu	Show Comments	True
ShowCommentsPane	List	True
ShowNavigationPaneHeadingsView	Navigation Pane Headings View	True
ShowNavigationPaneNewInAccCheckerSplitButton	Navigation Pane	True
ShowRepairs	Show Repairs	True
ShowRuler	Ruler	True
ShowRulerStencil	Ruler	True
ShowTextPredictions	Show Text Predictions	True
ShowTraining	Show Training	True
ShrinkSelection	Shrink Selection	True
SignatureLineInsert	Signature Line	True
SignatureLineInsertMenu	Signature Line	True
SignatureServicesAdd	Add Signature Services...	True
SignaturesStationeryDialog	Signatures...	True
SingleLineRibbonToggle		
SkyDriveUpsellGroup		
SlabCloudSaveAsAccessibility		
SlabLocalSaveAsAccessibility		
SlabSaveAsAccessibility		
SlabShareWithPeopleFromSharePane		
SmartArtAddAssistant	Add Assistant	False
SmartArtAddBullet	Add Bullet	False
SmartArtAddShape	Add Shape	False
SmartArtAddShapeAbove	Add Shape Above	False
SmartArtAddShapeAfter	Add Shape After	False
SmartArtAddShapeBefore	Add Shape Before	False
SmartArtAddShapeBelow	Add Shape Below	False
SmartArtAddShapeMenu	Add Shape	False
SmartArtAddShapeSplitMenu	Add Shape Options	False
SmartArtChangeColorsGallery	Change Colors	False
SmartArtChangeLayout	Change Layout...	False
SmartArtDemote	Demote	False
SmartArtEditIn2D	Edit in 2-D	False
SmartArtInsert	SmartArt...	True
SmartArtLargerShape	Larger	False
SmartArtLayoutGallery	Change Layout	False
SmartArtMoreLayoutsDialog	More Layouts...	False
SmartArtOrganizationChartBoth	Both	False
SmartArtOrganizationChartLeftHanging	Left Hanging	False
SmartArtOrganizationChartMenu	Layout	False
SmartArtOrganizationChartRightHanging	Right Hanging	False
SmartArtOrganizationChartStandard	Standard	False
SmartArtPromote	Promote	False
SmartArtRecolorImages	Recolor Pictures in SmartArt Graphic	False
SmartArtReorderDown	Move After	False
SmartArtReorderUp	Move Before	False
SmartArtResetGraphic	Reset Graphic	False
SmartArtResetShape	Reset Shape	False
SmartArtRightToLeft	Right to Left	False
SmartArtSmallerShape	Smaller	False
SmartArtStylesGallery	Quick Styles	False
SmartArtTextPane	Text Pane	False
SmartLookup		
SmartTagOptions	Options...	True
SmoothVertex	Smooth Point	False
SoftEdgesMoreOptions	Soft Edges Options...	False
SortAscendingWord	Sort Ascending	True
SortDescendingWord	Sort Descending	True
SortDialogClassic	Sort...	True
SpacingLabel	Spacing	True
SpeakLearnFromDocument	Learn from document...	True
Spelling	Spelling...	True
SpellingAndGrammar	Spelling & Grammar	True
SpellingHideErrors	Hide Spelling Errors	True
SpellingMenu	Spelling	True
SpellingRecheckDocument	Tools Spelling Recheck Document	True
Spike	Spike	False
SpikeInsert	Insert Spike	False
SplitButtonQuickCheck	Quick Check	True
SplitCells	Split Cells...	False
StartOfColumn	Start Of Column	False
StartOfDocument	Start of Document	True
StartOfDocumentExtend	Start Of Doc Extend	True
StartOfLine	Start of Line	True
StartOfLineExtend	Start Of Line Extend	True
StartOfRow	Start Of Row	False
StartOfWindowExtend	Start Of Window Extend	True
StraightVertex	Straight Point	False
Strikethrough	Strikethrough	True
StyleByExample	Style by Example	True
StyleEnforcementSettings	Style Enforcement Settings	True
StyleGalleryClassic	Style:	True
StyleGalleryDialog	Style Gallery...	True
StyleNormal	Normal Style	True
StylesDialogClassic	Edit Cell Styles	True
